2.193000000000000000e+03 3.450000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.280000000000000000e+02 9.380000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.230000000000000000e+03 1.265000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.234000000000000000e+03 1.184000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.191250000000000000e+03 2.160250000000000000e+03 2.100000000000000000e+01 3.050000000000000000e+01 0.000000000000000000e+00
1.664000000000000000e+03 1.780000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.745000000000000000e+03 2.178000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.588000000000000000e+03 9.010000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
7.290000000000000000e+02 1.768000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.413000000000000000e+03 2.910000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.123000000000000000e+03 1.532000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.553000000000000000e+03 1.831000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.215000000000000000e+03 4.770000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.862000000000000000e+03 1.393000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.486500000000000000e+03 2.695000000000000000e+02 2.050000000000000000e+01 1.450000000000000000e+01 0.000000000000000000e+00
2.491000000000000000e+03 9.290000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.538000000000000000e+03 1.340000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.075000000000000000e+03 4.740000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.222000000000000000e+03 9.050000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.061000000000000000e+03 1.869000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.122000000000000000e+03 4.830000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.106000000000000000e+03 7.550000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.220000000000000000e+02 2.240000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.440000000000000000e+03 4.180000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.455000000000000000e+03 1.955000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
7.390000000000000000e+02 1.580000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.308000000000000000e+03 1.819000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.115000000000000000e+03 2.359000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.014000000000000000e+03 9.120000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.233000000000000000e+03 4.550000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
6.480000000000000000e+02 1.999000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.322000000000000000e+03 8.090000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.397000000000000000e+03 1.577000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.138500000000000000e+03 1.704500000000000000e+03 1.150000000000000000e+01 2.050000000000000000e+01 0.000000000000000000e+00
2.276000000000000000e+03 6.940000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.196000000000000000e+03 4.200000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.616000000000000000e+03 3.050000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.910000000000000000e+03 1.560000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.366000000000000000e+03 2.800000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.270000000000000000e+03 1.430000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.560000000000000000e+02 2.039000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.560000000000000000e+03 1.244000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.830000000000000000e+02 1.018000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.111000000000000000e+03 2.480000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.520000000000000000e+03 2.054000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.597000000000000000e+03 1.032000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.882000000000000000e+03 1.876000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.606000000000000000e+03 1.898000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.319000000000000000e+03 5.000000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.190000000000000000e+02 1.614000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.064000000000000000e+03 7.520000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.195000000000000000e+03 1.813000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.560000000000000000e+03 2.221000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.596000000000000000e+03 1.210000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.856000000000000000e+03 1.806000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.070000000000000000e+03 1.320000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.567000000000000000e+03 1.977000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.151000000000000000e+03 2.118000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
9.640000000000000000e+02 1.137000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.740000000000000000e+02 1.148000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.750000000000000000e+03 5.030000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.996000000000000000e+03 7.960000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.487000000000000000e+03 1.909000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.302000000000000000e+03 1.490000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.836000000000000000e+03 9.730000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.044000000000000000e+03 1.301000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.306000000000000000e+03 1.755000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.836000000000000000e+03 4.010000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.000000000000000000e+01 9.170000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.807000000000000000e+03 4.480000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.505000000000000000e+03 8.110000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.766000000000000000e+03 1.562000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.457000000000000000e+03 2.014000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.682000000000000000e+03 1.304000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.060000000000000000e+03 2.204000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.400000000000000000e+02 1.952000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.422000000000000000e+03 1.563000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.940000000000000000e+02 5.270000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.628000000000000000e+03 1.223000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.253000000000000000e+03 5.400000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.502000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.110000000000000000e+03 2.070000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.252500000000000000e+03 2.007500000000000000e+03 2.050000000000000000e+01 1.150000000000000000e+01 0.000000000000000000e+00
8.100000000000000000e+02 1.005000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.340000000000000000e+03 1.508000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.462000000000000000e+03 1.863000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.410000000000000000e+02 9.240000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.970000000000000000e+03 2.238000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
9.410000000000000000e+02 1.115000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.610000000000000000e+03 8.700000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.999000000000000000e+03 4.730000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.865000000000000000e+03 4.990000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.323000000000000000e+03 7.440000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.291000000000000000e+03 9.670000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.283000000000000000e+03 2.235000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.300000000000000000e+01 8.880000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.799000000000000000e+03 1.818000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.805000000000000000e+03 4.130000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.994000000000000000e+03 3.900000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.691000000000000000e+03 2.220000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.860000000000000000e+03 1.734000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.460000000000000000e+03 1.990000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.580000000000000000e+02 2.306000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.353000000000000000e+03 1.143000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.004000000000000000e+03 6.170000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.901000000000000000e+03 2.315000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.970000000000000000e+03 1.266000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.315000000000000000e+03 8.790000000000000000e+02 1.500000000000000000e+01 2.000000000000000000e+01 0.000000000000000000e+00
2.883000000000000000e+03 1.166000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.580000000000000000e+03 1.297000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.782000000000000000e+03 7.690000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.300000000000000000e+01 1.498000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.327000000000000000e+03 1.568000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
7.540000000000000000e+02 1.633000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.932000000000000000e+03 1.756000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.323000000000000000e+03 1.390000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.399000000000000000e+03 1.480000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.749000000000000000e+03 1.012000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.270000000000000000e+03 1.779000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.237000000000000000e+03 1.622000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
9.100000000000000000e+02 1.077000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.436000000000000000e+03 2.100000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.834000000000000000e+03 2.067000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.226000000000000000e+03 2.273000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.620000000000000000e+02 2.290000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.786000000000000000e+03 1.070000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.270000000000000000e+02 9.340000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.379000000000000000e+03 1.041000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.140000000000000000e+03 2.342000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.993000000000000000e+03 1.856000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.150000000000000000e+03 3.040000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.598000000000000000e+03 1.766000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.510000000000000000e+02 2.130000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.990000000000000000e+03 8.500000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.280000000000000000e+02 4.760000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.755000000000000000e+03 2.380000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.184000000000000000e+03 2.025000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.190000000000000000e+03 1.772000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.167000000000000000e+03 1.096000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.385000000000000000e+03 1.416000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.270000000000000000e+02 1.550000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.255000000000000000e+03 1.691000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.776000000000000000e+03 1.001000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.800000000000000000e+02 1.892000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.363000000000000000e+03 1.199000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.344000000000000000e+03 1.473000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.121000000000000000e+03 2.630000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.570000000000000000e+03 7.280000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.610000000000000000e+02 1.699000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.077000000000000000e+03 4.630000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.786000000000000000e+03 3.570000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
7.340000000000000000e+02 1.235000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.535000000000000000e+03 9.410000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.237000000000000000e+03 1.180000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.126000000000000000e+03 6.230000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.000000000000000000e+01 1.095000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.485000000000000000e+03 1.010000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.593000000000000000e+03 1.970000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.081000000000000000e+03 2.029000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.151000000000000000e+03 1.430000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.302000000000000000e+03 7.710000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.774000000000000000e+03 8.100000000000000000e+02 1.900000000000000000e+01 2.000000000000000000e+01 0.000000000000000000e+00
6.930000000000000000e+02 1.253000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.677000000000000000e+03 1.459000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.360000000000000000e+03 1.120000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.141000000000000000e+03 8.100000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.677000000000000000e+03 5.130000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
5.100000000000000000e+02 1.722000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.085000000000000000e+03 1.100000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.016000000000000000e+03 1.701000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
6.650000000000000000e+02 8.900000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.352000000000000000e+03 1.960000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.541000000000000000e+03 2.181000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.032000000000000000e+03 1.450000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.600000000000000000e+02 8.100000000000000000e+01 2.000000000000000000e+01 1.900000000000000000e+01 0.000000000000000000e+00
3.629000000000000000e+03 1.231000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.282000000000000000e+03 2.048000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.891000000000000000e+03 8.510000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.452000000000000000e+03 3.960000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.807000000000000000e+03 8.750000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.419000000000000000e+03 3.420000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.710000000000000000e+02 2.013000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.909000000000000000e+03 1.776000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.652000000000000000e+03 2.263000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.281000000000000000e+03 1.185000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.820000000000000000e+02 7.860000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.199000000000000000e+03 1.506000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
5.940000000000000000e+02 3.400000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.406000000000000000e+03 2.189000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.759000000000000000e+03 1.437000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.561000000000000000e+03 1.162000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.378000000000000000e+03 8.790000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.390000000000000000e+03 4.050000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.295000000000000000e+03 8.080000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.440000000000000000e+02 1.533000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.009000000000000000e+03 2.099000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.563500000000000000e+03 6.890000000000000000e+02 2.050000000000000000e+01 1.100000000000000000e+01 0.000000000000000000e+00
5.930000000000000000e+02 1.222000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.485000000000000000e+03 1.475000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.968000000000000000e+03 2.131000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.513000000000000000e+03 4.940000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.080000000000000000e+02 1.607000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.797000000000000000e+03 1.630000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.573000000000000000e+03 1.061000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
9.070000000000000000e+02 3.480000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.160000000000000000e+03 1.782000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.574000000000000000e+03 1.526000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.389000000000000000e+03 2.194000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.754000000000000000e+03 1.554000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
8.920000000000000000e+02 2.500000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.617000000000000000e+03 2.123000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
1.030000000000000000e+02 2.145000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
3.385000000000000000e+03 1.670000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
4.218000000000000000e+03 3.770000000000000000e+02 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
2.001000000000000000e+03 1.906000000000000000e+03 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00
